"","observed","chao1","diversity_inverse_simpson","diversity_gini_simpson","diversity_shannon","diversity_fisher","diversity_coverage","evenness_camargo","evenness_pielou","evenness_simpson","evenness_evar","evenness_bulla","dominance_dbp","dominance_dmn","dominance_absolute","dominance_relative","dominance_simpson","dominance_core_abundance","dominance_gini","rarity_log_modulo_skewness","rarity_low_abundance","rarity_rare_abundance"
"BH5",44,48.5,6.98792486583184,0.856896,2.73773561057662,11.6271251604,4,0.998045454545455,0.723466812032327,0.158816474223451,0.376830820849253,0.445395348837209,0.344,0.426,172,0.344,0.143104,0.274,0.997374809160305,2.02096076380027,0,0.708
"BH6",32,46,7.10509861876883,0.859256,2.49775630346519,7.6212341912171,3,1,0.720700126471677,0.222034331836526,0.310868036697542,0.451612903225806,0.256,0.488,128,0.256,0.140744,0.692,0.99810534351145,1.90346426743467,0,0.242
"BH7",51,56,6.49924608745386,0.846136,2.79885489529255,14.2118268069773,4,0.998039215686275,0.711846138851597,0.127436197793213,0.41805476802686,0.4554,0.366,0.434,183,0.366,0.153864,0.262,0.996947328244275,2.04658425125697,0,0.728
"BH8",40,48.6666666666667,10.2703146824419,0.902632,2.77171201522213,10.2318604091337,4,1,0.751369636687651,0.256757867061047,0.28933483109132,0.435897435897436,0.222,0.33,111,0.222,0.097368,0.354,0.997656488549618,1.9979596431243,0,0.522
"BH9",28,29.2,3.39176208824008,0.705168,2.05841523828325,6.40751711355849,1,0.996142857142857,0.617733765138868,0.121134360294289,0.363834037469003,0.424,0.528,0.604,264,0.528,0.294832,0.206,0.998471755725191,1.96761325899571,0,0.772
"BI1",24,25,3.5785857429144,0.72056,2.00510371700812,5.25676062752235,1,1,0.630921886174784,0.1491077392881,0.330052971460795,0.417739130434783,0.508,0.572,254,0.508,0.27944,0.228,0.998683969465649,1.94763353012264,0,0.746
"BI11_1",61,66.625,32.4844074844075,0.969216,3.73321400084782,18.2206596587496,13,0.962885245901639,0.908131488388191,0.532531270236188,0.487785349260026,0.6497,0.072,0.138,36,0.072,0.030784,0.214,0.993866412213741,1.94884320870458,0,0.648
"BI2",19,19,2.24464875736245,0.554496,1.48517722100603,3.91048181046976,1,1,0.504400747142154,0.118139408282234,0.315207952356723,0.351111111111111,0.658,0.72,329,0.658,0.445504,0.17,0.999161832061069,1.9923830459132,0,0.802
"BI3",22,22,5.61368841783806,0.821864,2.16278195560499,4.7056775666431,2,1,0.699693384429322,0.255167655356275,0.328852468724516,0.41047619047619,0.312,0.538,156,0.312,0.178136,0.218,0.998705343511451,1.9329337041924,0,0.742
"BI4",30,30.5,7.4360499702558,0.86552,2.53041907223923,7.00661746431841,3,1,0.743978895750713,0.24786833234186,0.341701389088839,0.449655172413793,0.3,0.416,150,0.3,0.13448,0.23,0.998103816793893,1.99328173321972,0,0.728
"BI5_1",27,32,5.30943380197936,0.811656,2.21854837600678,6.11385018962284,2,1,0.673136586003547,0.196645696369606,0.31116245619927,0.413461538461538,0.32,0.588,160,0.32,0.188344,0.55,0.998534351145038,1.92485378206825,0,0.442
"BI6_1",13,13,5.74897668215058,0.826056,1.98676507777421,2.44022025688228,3,1,0.774582574893587,0.442228975550044,0.38234028306101,0.453666666666667,0.244,0.454,122,0.244,0.173944,0.48,0.998915267175573,1.62313235831808,0,0.47
"BI7_1",17,17,2.53256883522094,0.605144,1.59610450847324,3.40203082832597,1,1,0.563354860593786,0.148974637365938,0.315660219491367,0.4025,0.616,0.68,308,0.616,0.394856,0.174,0.999096946564885,1.82774985101287,0,0.752
"BI9_1",32,33.875,8.53184082997748,0.882792,2.58788966914115,7.6212341912171,3,1,0.746707118407542,0.266620025936796,0.298352349273123,0.443870967741935,0.24,0.412,120,0.24,0.117208,0.216,0.998045038167939,2.00432173656612,0,0.728
"BJ1_1",59,59.2,12.8442252363337,0.922144,3.38301106714331,17.388945567756,8,1,0.82967014127597,0.217698732819216,0.557659876830974,0.595275862068966,0.246,0.31,123,0.246,0.077856,0.406,0.994926717557252,2.01697394829498,0,0.506
"BJ10_1",45,57.3636363636364,4.38611881118636,0.772008,2.32312874683418,11.9852360367687,2,1,0.610279674932345,0.0974693069152524,0.340486440191091,0.355454545454545,0.45,0.544,225,0.45,0.227992,0.088,0.998068702290077,2.0415697653932,0,0.45
"BJ11_1",68,86.4736842105263,13.2121340238875,0.924312,3.13960316782388,21.2512086742678,5,0.996058823529412,0.744068594535922,0.194296088586581,0.385203611521477,0.381373134328358,0.154,0.302,77,0.154,0.075688,0.24,0.996261832061068,2.04252450487862,0,0.592
"BJ12_1",52,52,25.6042605489553,0.960944,3.55034465940986,14.5959186261464,9,1,0.898538514016165,0.492389625941449,0.56633608190069,0.627764705882353,0.096,0.174,48,0.096,0.039056,0.288,0.994899999999999,1.98818194437288,0,0.634
"BJ2_1",73,116.9375,4.47115212647995,0.776344,2.47378464688502,23.5311458143698,2,0.99413698630137,0.576578028721064,0.0612486592668487,0.471606875866561,0.326361111111111,0.424,0.618,212,0.424,0.223656,0.724,0.996906870229008,2.0594924130277,0,0.224
"BJ3_1",76,99,21.6076058772688,0.95372,3.62165954708968,24.9459870630686,9,1,0.836269348056933,0.284310603648274,0.451298542740308,0.533866666666667,0.134,0.22,67,0.134,0.04628,0.39,0.994273282442748,2.03476059932237,0,0.538
"BJ4_1",38,44.5,3.11829566432171,0.679312,1.90155521060305,9.55660713257044,1,1,0.522751936890502,0.0820604122189923,0.331774182603742,0.285405405405405,0.542,0.674,271,0.542,0.320688,0.776,0.998657251908396,2.04211135322852,0,0.162
"BJ6_1",73,77.2307692307692,29.0157845868152,0.965536,3.78003757244306,23.5311458143698,11,0.962904109589041,0.881033284265539,0.39747650118925,0.527730025249223,0.594111111111111,0.088,0.17,44,0.088,0.034464,0.264,0.993445038167941,2.03770433598709,0,0.696
"BJ7_1",65,66.3636363636364,31.9121776870054,0.968664,3.77824127528004,19.9295428722381,12,0.980430769230769,0.905100804261148,0.490956579800082,0.558475693413616,0.64359375,0.076,0.146,38,0.076,0.031336,0.204,0.99354427480916,2.02704210410196,0,0.78
"BJ8_1",55,76.0833333333333,4.83278561763,0.79308,2.46359030519231,15.7705219969817,2,1,0.614770519773835,0.0878688294114546,0.380975053348542,0.333148148148148,0.426,0.514,213,0.426,0.20692,0.646,0.997630534351145,2.05508441352832,0,0.212
"BJ9_1",72,99,14.6955090524336,0.931952,3.27042743642013,23.067382512027,5,0.998027777777778,0.764714229590728,0.204104292394911,0.416716311732428,0.432676056338028,0.128,0.254,64,0.128,0.068048,0.54,0.995694656488549,2.05347229723733,0,0.43
"BK1_1",47,64.1,9.44679564691657,0.894144,2.70449490502208,12.7125915328151,4,1,0.702439278904753,0.200995652062055,0.310158620538036,0.35504347826087,0.208,0.354,104,0.208,0.105856,0.74,0.997701526717557,2.04375190586388,0,0.154
"BK10_1",27,33.4285714285714,5.30560271646859,0.81152,2.00765598763886,6.11385018962284,2,1,0.609149077840378,0.196503804313652,0.235420927483739,0.270153846153846,0.292,0.536,146,0.292,0.18848,0.938,0.998867938931298,2.04878137063021,0,0.036
"BK11_1",28,39.25,4.72339782345828,0.788288,2.04361489938454,6.40751711355849,2,1,0.613292159333009,0.168692779409224,0.252971954586431,0.30162962962963,0.394,0.54,197,0.394,0.211712,0.918,0.998806106870229,2.04130520594714,0,0.0559999999999999
"BK12_1",22,29.2,3.85374275496362,0.740512,1.80188692720604,4.7056775666431,2,1,0.582938265777732,0.175170125225619,0.206971205951963,0.336571428571429,0.448,0.632,224,0.448,0.259488,0.924,0.999089312977099,1.99531154604029,0,0.0639999999999999
"BK2_1",56,60.5,14.2987874628232,0.930064,3.3232804379522,16.1695142712059,7,0.994107142857143,0.825587599116159,0.255335490407556,0.471239267415216,0.546036363636364,0.212,0.3,106,0.212,0.069936,0.554,0.995531297709924,2.03312246741552,0,0.384
"BK3_1",50,51.6666666666667,19.325912183055,0.948256,3.35545932412898,13.8314503561302,7,1,0.85772995697446,0.386518243661101,0.47079597684392,0.573469387755102,0.116,0.214,58,0.116,0.051744,0.514,0.995776335877862,2.02809042711479,0,0.35
"BK4_1",25,34.1666666666667,4.53194112102096,0.779344,1.84924925489584,5.5384363942988,2,1,0.57450158238756,0.181277644840838,0.219894247309242,0.270833333333333,0.314,0.6,157,0.314,0.220656,0.942,0.999030534351145,2.04158833995044,0,0.05
"BK5_1",35,56,6.19455869963824,0.838568,2.27138282156581,8.57188206196835,3,1,0.638863701185499,0.176987391418235,0.268695862784907,0.309705882352941,0.272,0.498,136,0.272,0.161432,0.84,0.998509923664122,2.05282295471176,0,0.086
"BK6_1",20,34,5.25895073414952,0.809848,1.90037674290101,4.17128013640499,3,1,0.634361341191047,0.262947536707476,0.192221322939927,0.303157894736842,0.286,0.496,143,0.286,0.190152,0.958,0.999009923664122,2.02535686829157,0,0.02
"BK7_1",41,49.25,8.07076446280992,0.876096,2.63643219848917,10.5750911470184,3,1,0.709945074750881,0.196847913727071,0.319315316902836,0.3886,0.274,0.392,137,0.274,0.123904,0.788,0.997843511450382,2.03644662457137,0,0.106
"BK8_1",15,20,5.08854060655404,0.80348,1.90796222995919,2.91166705097707,2,1,0.704552016496085,0.339236040436936,0.177116017456489,0.44,0.354,0.51,177,0.354,0.19652,0.968,0.999019847328244,1.82047605160321,0,0.002
"BK9_1",24,24.3333333333333,4.11292445380363,0.756864,1.93657532846061,5.25676062752235,2,1,0.609358881831332,0.171371852241818,0.266220630335236,0.334260869565217,0.442,0.59,221,0.442,0.243136,0.908,0.998920610687023,2.02470512179603,0,0.032
"BL1_1",59,66.1578947368421,9.55949831752829,0.895392,2.97322179295891,17.388945567756,4,0.96264406779661,0.729170935610336,0.162025395212344,0.393261320775066,0.40948275862069,0.264,0.378,132,0.264,0.104608,0.68,0.996718320610688,2.04696868924495,0,0.228
"BL10_1",47,55.2727272727273,7.21250937626219,0.861352,2.57524837486323,12.7125915328151,3,1,0.668870038571877,0.153457646303451,0.359474438979651,0.357260869565217,0.262,0.442,131,0.262,0.138648,0.71,0.997758015267175,2.05133497773815,0,0.148
"BL11_1",64,83.25,12.7981980137197,0.921864,3.1360208610392,19.4966321024201,4,0.98653125,0.754053624057598,0.19997184396437,0.398873571519548,0.432634920634921,0.172,0.288,86,0.172,0.078136,0.558,0.996270229007633,2.05504613559502,0,0.3
"BL12_1",24,27,5.66944847605225,0.823616,2.13955928908413,5.25676062752235,3,1,0.673229404943679,0.23622701983551,0.220924600375474,0.377739130434783,0.348,0.482,174,0.348,0.176384,0.45,0.998741221374046,2.01636532013503,0,0.498
"BL2_1",41,45,7.01065619742008,0.85736,2.67688195758842,10.5750911470184,3,1,0.720837487331726,0.170991614571221,0.376565637501765,0.45135,0.33,0.44,165,0.33,0.14264,0.644,0.997567175572519,2.01054313517629,0,0.27
"BL3_1",48,65.1428571428571,3.66902462649329,0.727448,2.26477266293863,13.0818341467569,1,1,0.585031016616593,0.0764380130519436,0.394936452043924,0.348255319148936,0.506,0.574,253,0.506,0.272552,0.702,0.997879389312977,2.05022974390651,0,0.19
"BL4_1",33,41.25,5.57911180540058,0.82076,2.12523339354182,7.9343056342081,2,1,0.60781604391854,0.169063994103048,0.273866513966717,0.275875,0.28,0.518,140,0.28,0.17924,0.626,0.998665648854962,2.0515143378173,0,0.078
"BL5_1",40,45.625,4.96701899388063,0.798672,2.30190500998541,10.2318604091337,2,1,0.624011990258522,0.124175474847016,0.359120409648691,0.339487179487179,0.392,0.548,196,0.392,0.201328,0.668,0.998189312977099,2.05286754981481,0,0.164
"BL6_1",58,79,3.20948981949829,0.688424,2.24525472301007,16.9787193852669,1,0.996068965517241,0.552958068166045,0.0553360313706602,0.452654704359253,0.342877192982456,0.548,0.606,274,0.548,0.311576,0.73,0.997461832061068,2.05637945167492,0,0.178
"BL7_1",44,50.1111111111111,8.00820039720674,0.875128,2.73346989473602,11.6271251604,3,1,0.722339565183393,0.182004554481971,0.353049690433125,0.424744186046512,0.29,0.428,145,0.29,0.124872,0.704,0.997526717557252,2.04622474381441,0,0.168
"BL8_1",23,23,2.11993758903738,0.528288,1.54427294319038,4.97915920071674,1,1,0.492513408363206,0.0921711995233643,0.464126676609483,0.332454545454545,0.682,0.722,341,0.682,0.471712,0.814,0.998887022900763,2.00147453819062,0,0.14
"BL9_1",46,52,3.28748389132893,0.695816,2.20164130973654,12.3470586394951,1,1,0.575045056911172,0.0714670411158464,0.418016186807814,0.378666666666667,0.54,0.62,270,0.54,0.304184,0.718,0.997857251908397,2.03952629456409,0,0.196
"BM10_1",29,29,16.2127107652399,0.93832,3.01386737764284,6.7051154650831,6,1,0.895040866562337,0.559058991904826,0.524916340668435,0.637285714285714,0.124,0.22,62,0.124,0.06168,0.348,0.997032824427481,1.73011133365165,0,0.486
"BM11_1",23,28.25,5.32345300455688,0.812152,2.07251469246266,4.97915920071674,2,1,0.660985015355389,0.231454478458995,0.227117494255758,0.374727272727273,0.336,0.538,168,0.336,0.187848,0.766,0.998843511450382,1.91588077674974,0,0.0259999999999999
"BM12_1",35,42,8.53825136612022,0.88288,2.75970231139137,8.57188206196835,4,0.998057142857143,0.776211573005672,0.243950039032006,0.337341838202634,0.528235294117647,0.29,0.408,145,0.29,0.11712,0.706,0.99749465648855,1.89640651957304,0,0.226
"BM3_1",24,24,8.65171650055371,0.884416,2.59621243935253,5.25676062752235,4,1,0.816918962970583,0.360488187523071,0.441292369075187,0.542260869565217,0.27,0.382,135,0.27,0.115584,0.724,0.997989312977099,1.90494253211999,0,0.258
"BM4_1",36,43,8.72539438782633,0.885392,2.73680157183657,8.8963555969873,4,0.994166666666667,0.763719020002073,0.242372066328509,0.345300671847401,0.464914285714286,0.28,0.384,140,0.28,0.114608,0.734,0.997638167938931,2.01907294539606,0,0.112
"BM6_1",22,25.3333333333333,4.66470127253051,0.785624,1.92596233596715,4.7056775666431,2,1,0.623078577867689,0.212031876024114,0.251217580041839,0.304190476190476,0.358,0.576,179,0.358,0.214376,0.928,0.998962595419847,2.01470409762071,0,0.042
"BM7_1",22,25.3333333333333,5.48702866423774,0.817752,2.05110791946671,4.7056775666431,3,1,0.663565108023105,0.249410393828988,0.249098071454008,0.341904761904762,0.304,0.488,152,0.304,0.182248,0.862,0.998841221374045,2.02412148525127,0,0.016
"BM8_1",29,44,6.87228544724834,0.854488,2.55096106045609,6.7051154650831,4,1,0.757569631316396,0.236975360249943,0.330931181561881,0.501142857142857,0.34,0.416,170,0.34,0.145512,0.734,0.997953435114503,1.9529358494025,0,0.144
"BN12",39,42.1111111111111,6.82836228558942,0.853552,2.63697738595822,9.89236318240489,4,1,0.719785181926458,0.175086212451011,0.347067571079894,0.444894736842105,0.342,0.42,171,0.342,0.146448,0.328,0.997704580152672,2.02514594621325,0,0.552
"BN5",15,18,2.66444984439613,0.624688,1.44034833990799,2.91166705097707,1,1,0.531876528478588,0.177629989626409,0.227513623105465,0.316428571428571,0.572,0.766,286,0.572,0.375312,0.976,0.999352671755725,1.92710342038337,0,0.018
"BN6",133,155.941176470588,43.4782608695652,0.977,4.36912816815676,59.245391462688,21,0.935187969924812,0.893418456147214,0.3269042170644,0.628550114841745,0.625378787878788,0.09,0.148,45,0.09,0.023,0.26,0.987293893129774,2.06029106617041,0,0.644
"BO1",65,82,17.24851662757,0.942024,3.43516730830964,19.9295428722381,8,0.994092307692308,0.822915337319799,0.265361794270308,0.426411241750915,0.53046875,0.17,0.27,85,0.17,0.057976,0.236,0.995209160305343,2.03227580756065,0,0.518
"BO10",77,110.461538461538,12.5200320512821,0.920128,3.30695304498622,25.425500955994,5,0.978805194805195,0.761303217761308,0.162597818847819,0.436177155656461,0.45271052631579,0.226,0.32,113,0.226,0.079872,0.34,0.995315267175572,2.05418259577706,0,0.256
"BO11",84,113.25,28.0269058295964,0.96432,3.7989484126185,28.8943534071839,11,0.974785714285714,0.857392346623367,0.333653640828529,0.464966190989086,0.550265060240964,0.096,0.18,48,0.096,0.03568,0.324,0.99333282442748,2.04779214341264,0,0.414
"BO12",77,106.076923076923,13.1717597471022,0.92408,3.39988310148268,25.425500955994,6,0.972571428571429,0.7826969146403,0.171061814897431,0.444508469391794,0.49921052631579,0.22,0.34,110,0.22,0.07592,0.176,0.99484503816794,2.05393622452456,0,0.528
"BO2",72,77.6875,26.5055131467345,0.962272,3.68765106322947,23.067382512027,10,0.982361111111111,0.862272377736585,0.368132127037979,0.473078487225847,0.55143661971831,0.1,0.168,50,0.1,0.037728,0.274,0.994123664122137,2.03323235954841,0,0.422
"BO3",69,99,13.9244736548958,0.928184,3.30320113848995,21.6994467219274,6,0.988347826086956,0.780141249376566,0.201803966012983,0.409827623675953,0.465147058823529,0.204,0.294,102,0.204,0.071816,0.348,0.995633587786259,2.04774595572434,0,0.238
"BO4",60,90,5.01705799719045,0.80068,2.61303177413145,17.8029306647198,2,1,0.638205147227104,0.0836176332865075,0.40317436744777,0.381694915254237,0.424,0.51,212,0.424,0.19932,0.308,0.997158778625955,2.05466468488617,0,0.206
"BO5",65,97.5,9.68842039993799,0.896784,2.97127356084182,19.9295428722381,4,1,0.711786753057079,0.149052621537508,0.405482265479711,0.4053125,0.232,0.376,116,0.232,0.103216,0.618,0.996542748091603,2.0593295215903,0,0.248
"BO6",56,67.7692307692308,8.21449694420714,0.878264,2.75317915781492,16.1695142712059,3,1,0.68395990446045,0.14668744543227,0.392292507579799,0.369454545454545,0.234,0.428,117,0.234,0.121736,0.444,0.997217557251909,2.0557239344182,0,0.172
"BO7",45,55.5,7.90139064475348,0.87344,2.61106519521664,11.9852360367687,3,1,0.6859198056653,0.175586458772299,0.33317989429075,0.367272727272727,0.232,0.428,116,0.232,0.12656,0.43,0.997807633587787,2.04895141648852,0,0.132
"BO8",61,69.5714285714286,11.3214382755185,0.911672,3.04000469347815,18.2206596587496,4,0.992131147540984,0.739503276899859,0.185597348778992,0.422281309564773,0.413533333333333,0.188,0.318,94,0.188,0.088328,0.594,0.996443511450382,2.05812276957894,0,0.24
"BO9",62,91.0769230769231,3.73457620029279,0.732232,2.37873872928739,18.6422139060713,1,0.994096774193548,0.57636570737965,0.0602351000047224,0.426300094324526,0.334426229508197,0.504,0.564,252,0.504,0.267768,0.246,0.997362595419848,2.05339396910038,0,0.2
"BP1",59,76.1428571428571,12.3762376237624,0.9192,3.26408513319269,17.388945567756,7,0.980338983050847,0.800504024327523,0.209766739385803,0.413042225445704,0.526103448275862,0.244,0.306,122,0.244,0.0808,0.15,0.99575038167939,2.01357241025095,0,0.648
"BP10",84,109.071428571429,28.7224264705882,0.965184,3.79375608489029,28.8943534071839,10,0.980428571428571,0.856220479682362,0.341933648459384,0.459202343707252,0.538120481927711,0.096,0.164,48,0.096,0.034816,0.238,0.993422137404579,2.04481552026765,0,0.514
"BP11",89,111.555555555556,24.6840442338073,0.959488,3.76990779665852,31.4946732840195,9,0.996089887640449,0.839878191532697,0.277348811615812,0.479767956643183,0.525386363636364,0.126,0.192,63,0.126,0.040512,0.406,0.993278625954197,2.05080380799198,0,0.418
"BP12",81,138.272727272727,14.7981531904818,0.932424,3.40737613974242,27.383478815112,6,0.994123456790123,0.775381855566471,0.182693249265208,0.427380873635785,0.4548,0.19,0.302,95,0.19,0.067576,0.548,0.994999999999999,2.05444104486308,0,0.266
"BP2",70,73.2142857142857,25.0601443464314,0.960096,3.71248728484085,22.151546426412,11,0.9902,0.873835810876428,0.358002062091878,0.512514349372953,0.586086956521739,0.138,0.194,69,0.138,0.039904,0.17,0.993808396946564,2.01453259281235,0,0.54
"BP3",67,79.3636363636364,23.191094619666,0.95688,3.56979883021086,20.8068199007886,9,1,0.849003519008229,0.346135740592031,0.432506651518164,0.530727272727273,0.118,0.196,59,0.118,0.04312,0.154,0.994782442748091,2.02923348179014,0,0.518
"BP4",64,76.3636363636364,14.7232037691402,0.93208,3.30194173321548,19.4966321024201,5,1,0.793949160635713,0.230050058892815,0.429668752207774,0.494476190476191,0.158,0.286,79,0.158,0.06792,0.408,0.995668702290075,2.04447896176983,0,0.45
"BP5",126,205.565217391304,35.9401955146636,0.972176,4.12994501894019,54.1953721697623,13,0.986460317460317,0.853950431012711,0.285239646941775,0.527667717892385,0.524256,0.09,0.144,45,0.09,0.027824,0.19,0.990134351145038,2.04871838638876,0,0.566
